env_dir,stage,run_tag,optimizer,learning_rate,batch,eval_actiononly_ppl,eval_actiononly_acc,eval_action_acc,eval_ppl,eval_n_action_tokens,eval_n_label_tokens,log_dir
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb100_heldout,adamw,0.001,99,1.744551,0.855537,0.855537,,,,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_instruct-lc=-e0393762
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,5,2.631758,0.771017,0.771017,2.631758,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,10,2.391222,0.79339,0.79339,2.391222,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,15,2.217218,0.807153,0.807153,2.217218,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,20,2.130794,0.812718,0.812718,2.130794,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,25,2.051441,0.819971,0.819971,2.051441,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,30,1.98474,0.828193,0.828193,1.98474,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,35,1.954989,0.827993,0.827993,1.954989,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,40,1.918495,0.832663,0.832663,1.918495,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,45,1.879751,0.837401,0.837401,1.879751,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,50,1.867514,0.839074,0.839074,1.867514,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,55,1.848248,0.84027,0.84027,1.848248,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,60,1.841299,0.839187,0.839187,1.841299,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,65,1.825077,0.841898,0.841898,1.825077,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,70,1.824998,0.842314,0.842314,1.824998,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,75,1.813374,0.84328,0.84328,1.813374,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,80,1.8105,0.845639,0.845639,1.8105,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,85,1.791655,0.845562,0.845562,1.791655,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,90,1.778529,0.847121,0.847121,1.778529,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,95,1.796686,0.845361,0.845361,1.796686,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,100,1.773153,0.84878,0.84878,1.773153,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,105,1.772479,0.848643,0.848643,1.772479,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,110,1.787645,0.848352,0.848352,1.787645,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,115,1.774743,0.850233,0.850233,1.774743,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,120,1.759754,0.850294,0.850294,1.759754,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,125,1.775911,0.848166,0.848166,1.775911,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,130,1.79255,0.84618,0.84618,1.79255,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,135,1.796959,0.848501,0.848501,1.796959,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,140,1.77502,0.847156,0.847156,1.77502,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,145,1.796171,0.847004,0.847004,1.796171,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,adamw,0.001,150,1.796585,0.848384,0.848384,1.796585,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,5,5.375352,0.747784,0.747784,5.375352,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,10,5.359639,0.747924,0.747924,5.359639,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,15,5.320767,0.74833,0.74833,5.320767,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,20,5.272822,0.748477,0.748477,5.272822,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,25,5.22945,0.748779,0.748779,5.22945,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,30,5.153979,0.749092,0.749092,5.153979,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,35,5.094935,0.749363,0.749363,5.094935,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,40,5.024023,0.749625,0.749625,5.024023,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,45,4.936798,0.750894,0.750894,4.936798,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,50,4.838037,0.751272,0.751272,4.838037,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,55,4.712989,0.752978,0.752978,4.712989,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,60,4.597241,0.753607,0.753607,4.597241,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,65,4.453558,0.754773,0.754773,4.453558,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,70,4.271865,0.75637,0.75637,4.271865,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,75,4.122711,0.757353,0.757353,4.122711,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,80,3.971598,0.758374,0.758374,3.971598,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,85,3.823819,0.759091,0.759091,3.823819,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,90,3.675813,0.760087,0.760087,3.675813,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,95,3.56453,0.76099,0.76099,3.56453,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,100,3.461829,0.763171,0.763171,3.461829,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,105,3.365421,0.764574,0.764574,3.365421,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,110,3.287509,0.765198,0.765198,3.287509,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,115,3.220807,0.765756,0.765756,3.220807,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,120,3.162668,0.766145,0.766145,3.162668,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,125,3.115377,0.766558,0.766558,3.115377,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,130,3.072046,0.766634,0.766634,3.072046,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,135,3.031849,0.766719,0.766719,3.031849,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,140,2.998446,0.767098,0.767098,2.998446,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,145,2.972513,0.766791,0.766791,2.972513,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,sgd,0.001,150,2.945065,0.767309,0.767309,2.945065,35663.0,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
